no,class,id,curriumYear,grade,semester,credit,type,sortA,sortB,sortC,sortD,name,categoryA,categoryB,description,descriptionSource,descriptionSourceURL,referenceChannel,referenceMedia,referenceURL,note,previousDescription
3347,Course,Cour3347,2024~2025,2,,2,중국,,,,,중국현당대문학사,문학,,중국의 현당대 문학을 시대에 따라 학습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3348,Course,Cour3348,2024~2025,2,,2,중국,,,,,중급중국어Ⅰ,어학,,"초급 중국어에서 배운 내용을 바탕으로 중급 수준의 듣기, 말하기, 읽기, 쓰기 능력을 향상시킨다. 이를 통해 중급 수준의 중국어의 어휘 문법 등을 이해하고 구사할 수 있도록 한다.",교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3349,Course,Cour3349,2024~2025,2,,2,중국,,,,,중급중국어Ⅱ,어학,,"초급 중국어에서 배운 내용을 바탕으로 중급 수준의 듣기, 말하기, 읽기, 쓰기능력을 향상시킨다. 이를 통해 중급수준의 중국어 어휘문법 등을 이해하고 구사할 수 있도록 한다.",교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3350,Course,Cour3350,2024~2025,2,,2,중국,,,,,중급중국어회화Ⅰ,어학,,원어민과의 회화 연습을 통해 실제 생활에서 의사소통할 수 있는 수준의 중국어 회화를 학습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3351,Course,Cour3351,2024~2025,2,,2,중국,,,,,중급중국어회화Ⅱ,어학,,원어민과의 회화 연습을 통해 실제 생활에서 의사소통할 수 있는 수준의 중국어 회화를 학습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3352,Course,Cour3352,2024~2025,2,,2,중국,,,,,코퍼스중국어,어학,,중국어 말뭉치를 활용하여 중국어를 학습한다,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3353,Course,Cour3353,2024~2025,2,,2,중국,,,,,한자와문화,문화,,한자에 반영된 중국 문화를 문자해석을 통해서 학습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3354,Course,Cour3354,2024~2025,3,,2,중국,,,,,고급중국어Ⅰ,어학,,고급 수준의 중국어 문장을 독해하고 토론하는 능력을 배양한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3355,Course,Cour3355,2024~2025,3,,2,중국,,,,,고급중국어Ⅱ,어학,,고급 수준의 중국어 문장을 독해하고 토론하는 능력을 배양한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3356,Course,Cour3356,2024~2025,3,,2,중국,,,,,공연예술중국어실습,문화,응용,중국어를 사용하여 공연하는 모든 장르를 익히고 실습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3357,Course,Cour3357,2024~2025,3,,2,중국,,,,,미디어중국어Ⅰ,어학,,"영화, 다큐, 드라마 등과 같은 다양한 미디어 자원을 활용하여 중국어 학습 자원을 다양화하고 이를 통해 중국어 역량을 개발한다.",교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3358,Course,Cour3358,2024~2025,3,,2,중국,,,,,미디어중국어Ⅱ,어학,,"미디어 시대에 영상, 콘텐츠, 상호작용 등의 역동적인 미디어 자원을 이용하여 중국어를 습득하고 언어 경쟁력을 배양한다.",교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
3359,Course,Cour3359,2024~2025,3,,2,중국,,,,,중국고대소설,문학,,중국 고대 소설을 선택하여 읽고 학습한다.,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,대학홈페이지,교육과정조회,https://e-book.hufs.ac.kr/home/view.php?host=main&site=20241230_084123&listPageNow=0&list2PageNow=0&code=15&code2=0&code3=0&optionlisttype=&searchcode=0&searchcode2=0&searchdate=0&searchkey=&searchval=&searchandor=&dummy=&&orders=,,
